food,id,review,rating
닭곰탕,보현보경맘,맛있게 온가족 잘 먹었어요 간단하고 쉽네요 먹을때 깍두기 국물 조금 넣으니 칼칼하니 맛있어요 ,5
닭곰탕,ish****,맨날 닭백숙만 해먹었는데 닭곰탕 너무 맛있어요 ㅋ 생각보다 간단하고 뽀얗고 맛있게 끓여지네요~ ,5
닭곰탕,jin****3,시원하고 넘 맛있어요 요리시간도 좀 걸리는편이고 손이 가는편이지만 가족들 모두 좋아한답니다 레시피 짱이에요~감사합니다 ,5
닭곰탕,현은선,아이 셋이다 저녁을 두그릇씩 먹었어요. 너무 맛있대요ㅎ 뿌듯뿌듯 맛있고 간단한 레시피 감사해요♡ ,5
닭곰탕,대복이맘,삼계탕에비해 정말 간단한데 거짓말처럼 맛나네요~~ 좋은 레시피 감사합니다~~ ,5
닭곰탕,오기야아,레시피대박입니다. 은근 손이 많이 갔지만 너무 맛있게 먹었어요 딱 원하는 맛이었어요 파랑 양파 넉넉히 넣었더니 닭 기름도 제거하니 담백하고 딱 좋습니다 !! 감사해용 ,5
닭곰탕,냠냠이,"닭곰탕 처음해보는데, 레시피대로 했더니 성공했어요~ 감사합니다~ 너무 맛있는 저녁먹었어요♡  ",5
닭곰탕,요리키잉,쉽게 만들었어요 ㅋㅋ 닭볶음용 닭사서 하니 손이 많이가네용.. 담엔 닭가슴살만 사서해야겠아요^^. ,5
닭곰탕,"가영,도영맘",요리솜씨없는 저에게 너무쉽고 맛난 음식이 만들어지게 하네요~~~감사합니다  ,5
닭곰탕,아름,오늘이 두번째 해 먹는건데. 처음으로 후기 남겨요! 저흰 칼국수도 넣어먹었어요.^^ 진짜 맛있어요 ,5
닭곰탕,Bei,누나가 몸이 안좋아서 냄비 한가득 해줬는데 혼자 다 먹었네요 아픈사람 맞나... 잘먹었다고합니다. ,5
닭곰탕,가미가밍,맛잇엇어요 ㅎㅎ닭냄새도 않나고 손쉽게 요리해서 애들이랑 맛있게 먹었네요 ,5
닭곰탕,Lina Sooyeon Kim,닭고기에서 소고기무우국의 맛이나네요! 시간도 짧게 걸리구~~ 신랑이 냄새부터 좋다고 난리에용^^ 맛있게 잘 먹었습니다- 감사합니다! ,5
닭곰탕,귀욤^^,맛닜어요 닭개장자주해먹다가 맑은것먹고싶어서 무 앏게썰어넣으니 국물이 더 시원했네요 허브소금으로 간하니 허브향이 우러나와 더 맛있네요 ,5
닭곰탕,바다바다야,요린이가 처음 도전해본 닭곰탕~!!! 레시피 간단해서 따라하기 좋았어요. 성공입니다. 무 조금있는것 넣었더니 맛있네요~^^ 간단레시피 공유해 주셔서 감사합니다. ,5
닭곰탕,Blood skei,쉽게 따라할수있었어요(고기 살 바르는건 귀찮있지만요^^) 할머니안테 해드렸더니 너무 좋아하시네요 감사합니다~ ,5
닭곰탕,장꾸마미,너무 쉽고 맛있어요~ 저는 시원한 맛을 위해 무도 함께 넣고 끓였더니 깔끔하고 진한 뭇국같기도 하네요^^ ,5
닭곰탕,요리못하는사람,닭가슴살만 넣고 끓였는데도 맛있어요! 알배추 조금 넣었더니 배추도 섭취하고~ 영양 만점인듯해요! 육수를 쉽게 낼 수 있어서 좋습니다~ ,5
닭곰탕,다다낑깡,벌써 2번이나 해먹었어요 손이 좀 가는 편이긴 한데 요알못인 제가 해도 맛있는 걸 보니 해먹을 맛 나네용 ,5
닭곰탕,쩡이,집에서 만들기 엄두가 안났는데 이거 보고서 쉽게 해서 맛있게 먹었네요~~^^ 신랑도 맛있다고 해주니 뿌듯한거 있죠ㅎㅎ 레시피 공유 해줘서 고마워요~~^^  ,5
닭곰탕,윤찌쓰,벌써 6번째 만들고있어요~~~~ 간편하게 뚝딱만드는데 항상 엄지척~~~!!함서 먹어요 ㅎㅎ 감사합니당~~~ ,5
닭곰탕,Bbonny,오늘 해먹었는데 재료도 간단하고 너무 맛있습니다. 좋은 레시피 너무 감사드려요^^ ,5
닭곰탕,시흥노아맘,크리스마스날 친정식구들 위해 요리하고 있어요. ! (혼자 자가격리 하는 남편에게는 미안하지만 .... ㅎ) 벌써부터 냄새가 좋네요 ! 간단한 요리 방법인데 비법있는척 해보려구요. 감사합니다 :-) ,5
닭곰탕,민블리둥이,왕왕따따봉이요!!ㅋㅋ 남편이 너어무 맛있다고하네요ㅋㅋㅋ 닭곰탕 레시피는 요걸로!ㅋㅋ ,5
닭곰탕,쫀쪼니맘,정말 최고의 레시피에요 쉽고 간단하게 이렇게 보양식을 먹을수 있는 레시피 너무너무 감사해요 가족들이랑 4계절 내내 보양이 필요할때마다 해먹어요 소울푸드처럼 되버렸네요~^^ ,5
닭곰탕,요리왕삼룡,아이가 미열있고 아픈거 같아서 해줬는데 맛있어요~깔끔하고 잘먹어요^^ 감사해요^^ ,5
닭곰탕,요리못하는요자,레시피 넘간단하고 맛도 끝내주네요 국물이 시원하니 추운겨울에먹음 넘좋을듯해요 영계사서 하니 살도 부드럽고 좋더라구요 삼계탕을 별로안좋아해서 복날도 삼계탕 안해먹었는데 앞으로는 복날은 닭곰탕으로 해야겠어요 레시피 넘감사드려요 ,5
닭곰탕,-빈치,맛있게 잘 먹었어요ㅎ 이전에 식당에서 먹어봤던 아련한 기억으로 만들어봤는데 성공이네요ㅎㅎ 물 양을 얼마나 해야하는지를 잘 몰라서 데친 닭이랑 양파 등 넣을때 잠기는 정도로만 했는데 후에 물을 원래 있던 양 만큼 더 추가해서 끓여 먹었어요 남편도 맛있다고 하네요ㅎ 매콤하게 먹고플때는 청양고추 좀 추가해도 좋을것 같아요. 다음에 할 때는 닭고기를 많이 얇게 잘라 먹어보려구요.  ,5
닭곰탕,쭈유진,"삼계탕만 해먹다 곰탕해서 먹으니 국물도 끝내주고,아기가 더잘먹네요~~ 강추해요ㅎㅎ ",5
닭곰탕,Lee,독감때문에 남편과 아들 해줬는데 그와중에 맛있다고 하네요~ 간단하고 따라하기 쉬워서 자주 해먹으려 합니다^^ ,5
닭곰탕,팬더3,요즘..폭염으로.. 가족들이 너무 힘들어하길래~ 삼계탕대신 이 닭곰탕메뉴를 픽했는데.. 너무 맛나게 먹었어요~^^ 4식구였지만.. 삼계닭3마리와 닭가슴살이 있어 그거 찢어 같이 넣었더니~ 한솥이라.. 이틀 반찬걱정없이 뽀지게 먹을듯합니다. 맛있는 레시피 알려주셔서 감사합니다.~^^ 더운여름 잘이겨내세용~^^ ,5
닭곰탕,고앵이러버,뼈없는 닭다리살로만 했는데도 국물이 진하고 담백해서 저랑 남편이랑 정말 맛있게 먹었어요. 냉장고에 남은 소면 넣어서 면 다먹고 밥까지 말아먹었네요. 앞으로 닭곰탕 레시피는 쭉 이걸로 쓰려고요. 넘나 감사드려요~ ,5
닭곰탕,배뚱2,아이가 너무 잘먹어요^^ 신랑도 제가 했다니깐 안믿어요 완전 성공입니다  ,5
닭곰탕,임쑤여름♥,배추 추가로 넣고 만들었어요. 애들용으로 만든거라 닭가슴살 한덩이만 넣었더니 맛이 부족해서 소고기다시다 한꼬집 넣었어요. 조금 익숙한 맛이 되어버렸지만.. 그래도 시원하고 맛있는 닭곰탕 후다닥 만들었어요~^^ ,5
닭곰탕,동호맘(문지영),비도오구 추워서 뜨끈한국물먹고싶어 폭풍검색중~이거다싶어 퇴근길에 닭한마리사와서 시간니걸리긴했지만 기다린보람이있었네요~ 세식구 맛나게 잘 먹었습니다~^^  ,5
닭곰탕,풀마야,남편이 요리 해보고 엄청 맛있다고 무척 기뻐하네요. 앞으로도 이런 식으로 종종 해주겠대요. 감사합니다. ㅎㅎㅎ ,5
닭곰탕,say****,너무맛있어요 저는 치킨스프 조금더추가해서 넣었더니 찐한~~닭곰탕이 되었어요 ^^ ,5
닭곰탕,까칠쟁이,닭곰탕 레시피 최고예요 전 살다바르고 뼈넣어 한번더 팔팔끓이는걸 추가해서 먹는데 늘 맛있게 먹어요~~ ,5
닭곰탕,오모이데,첫도전에 성공~간단하면서 맛있는 레시피 너무너무감사해요~덕분에 신랑한테 칭찬받고 기분최고예요~^^ ,5
닭곰탕,원버,지쳐있는 아내의 몸보신을 위해 끓여줬는데 저와 아내 둘다 정말 만족했어요~ 좋은 레시피 감사드립니다 ,5
닭곰탕,동혀니승재맘,완전 쉽고 빠르게 완성했어요 똥손도 할수있는요리 넘고마워요 남편한테 큰소리함 쳤어요ㅋㅋㅋ ,5
닭곰탕,루나A,구수하니 끝내주네요 저는 닭 찢고 뼈좀큰애들 도로넣고 푹 끓였어요 대박맛있어요 간으로 새우젓 넣으니 깊은맛이 ,5
닭곰탕,가오리,제가 요알못이라 뭘해줘도 아이가 잘 안먹는데 이건 해주니 국물까지 하나도 안 남기고 다먹었어요. 만들기도 많이 어렵지않았어요 쉬운 레시피 감사해요~ ,5
닭곰탕,자의마녀,생닭을 한 번 흐르는 물에 씻었다 데치고... 다시 씻고... 그런 후 레시피대로 끓인 후 찢을까 말까 고민했는데 모친이 '우리집엔 그런거 없다!'라셔서 그냥 들이켰습니다. 미리 씻어놔서 그런가 생각보다 깔끔했구요. 저는 환자식이 중이라 간을 거의 하지 않고 국물에 죽염 눈꼽만큼 풀어 먹었구요. 부모님은 따로 마늘 생강 대파 고춧가루 참기름 간장 등등 쉐킷하셔서 뿌려드시더라구요. 후추향이 강해서(많이 뿌림) 간이 별로 안 되어도 시원하게 속이 풀리는 음식입니다. ,5
닭곰탕,쨔랄,너무 어렵게 생각했는데 짱쉬워요 레시피 짱입니다ㅎㅎ 밥도 말고 국수도 말궁ㅋㅋㅋㅋ 엄청 맛있게 먹었어요 감사합니당!!ㅎㅎㅎ ,5
닭곰탕,아이럽유유,이 요리법의 장정 1. 진짜 쉽게 따라할 수 있다. 2. 닭비린내 안 나고 깊은 맛이 난다. 3. 소금으로 간 맞추면 되서 편하다. 덕분에 진짜 2-3일동안 먹는데 가성비 갑이에요 남편도 맛있다고 극찬했어요!! ,5
닭곰탕,홍주아♡,아이랑 맛있게먹었어요~~~ 간단하게 요리하기 좋아요:) 덕분에 초복은 이렇게 마무리하네요^^ ,5
닭곰탕,쭈율,잘먹었습니당ㅎ 요즘 입 짧아진 3짤이 오랜만에 밥 다비웠네요 다음에 또 해줘야겠어요  ,5
닭곰탕,-요리하는RT,처음해봤는데 맛있게 먹었어요! 살바르는게 번거로울거같아서 닭가슴살로만 했는데 맛있었습니다^^ ,5
닭곰탕,rkgus,겨자소스 곁들여 뜨끈하니 잘먹었습니다 속이 따뜻해져서 너무 좋네요 맛도 깔끔하고요 잘먹었습니다♡ ,5
닭곰탕,미정이~♡님,닭한마리 싸놨는데 오늘 저녁은 닭 곰탕 너로 정햇으~~^^(레시피 감싸합니다) ,5
닭곰탕,나를사랑하자,40평생 닭곰탕은 첨 먹어보고 첨 해봤네요.레시피대로 했더니 다들 맛있다고 잘먹었어요.7살아들 16갤딸까지 한그릇 뚝딱! 감사해요 ,5
닭곰탕,밥해주는여자a,매번삼계탕요리 실패했었는데 요 레시피 대박이네요. 삼계탕보다 아이들이 먹기 더좋네요 입맛까다로운 아들래미 한그릇 다먹어주었어요 제가먹어도 맛있어요ㅋ 감사합니다 ^^ ,5
닭곰탕,윤지현지아빠,전 남자인데 쉬는 날이라 가족을 위해 끓여봤습니다. 시간은 좀 걸리지만 맛있게 잘 되었네요..^^ ,5
닭곰탕,맘맘이123,워킹맘이라 아침에 애들 먹이고 얼집 보낼려고 만들었어요 둘째감기로 입맛 떨어져서 걱정했는데 국물만 호로록~먹고 등원했다네요 두아이 신랑 저녁국으로 잘먹었어요 레시피감사^^ ,5
닭곰탕,언제나초보ㅜㅜ,오늘 두번째 시도중입니다 처음에도 있는 재료로 간마늘과 파도 조금뿐이였으나 국물이 진짜 끝내줍니다 시부모님 해드리려고 지금 하는중입니다 적은 재료로 담백하고 건강하게 먹을수있었습니다 좋은 정보 감사합니다^^ ,5
닭곰탕,현정Go,저도 살 발라내고 뼈 넣어서 끓였어요.ㅎ 그 뒤에 다 건져내고 닭살이랑 무 넣어서 끓이고 파로 마무리했네요.ㅎ 뜨끈한 저녁. 감사해요 ㅎ ,5
닭곰탕,Seungsoo Lee,작은닭 한마리반을 레시피대로 끓였더니 식구들 다 감탄하면서 먹었어요 제가 먹어두 맛있었구요 닭에비해 냄비가 작아서 국물이 적고 고기가 많았네요 덕분에 맛있게 잘 먹었어용 ,5
닭곰탕,혜숭2,진짜진짜 맛있네요! 두번째 해먹는건데 정말 맛있는 레시피네요 남편이 굿~~날리네요 좋은 저녁식사 했습니다~~ ,5
닭곰탕,일촌광음불가경,"3살 ,5살아이들도, 남편도 잘 먹었어요. 특히 남편은 무척 좋아하네요. 참고로 남편은 초등입맛 이에요 ",5
닭곰탕,ㅇㅈㅇㅁㅁ,아들이 집에서 고급진 음식을 먹는다고 하네요! 잘 먹었습니다^^ 감사합니다~ ,5
닭곰탕,yebbi33****,처음 해보는데 생각보다 넘 간단하고 맛있습니다 삼계탕이 살짝 지겨울때 해보시면 좋을것같아요 레시피 너무 감사합니다 ,5
닭곰탕,춤추는 토마토,삼계탕만 해 먹다가 닭곰탕으로 도전해 봤어요 생각보다 간단하고 시원한게 맛있네요 살을 바르는게 제일 번거로운 과정이긴 하지만 먹을땐 뼈 신경 안 써도 되서 좋아요 ㅎ 감기 걸려서 입맛을 잃은 아이도 이 레시피 덕분에 맛있게 잘 먹네요 닭곰탕은 이 레시피로 계속 갑니당~^^ ,5
닭곰탕,레시피들짱,아이들 국용으로 좋아요. 저는 채소가 없어서 양파썰어 넣었는데 괜찮았어요. ,5
닭곰탕,전여사얌,삼계탕은 많이 해봤는데 닭곰탕은 처음이에요. 냉동실에 있던 닭볶음탕용 닭으로 후딱 만들어서 딸래미랑 점심으로 먹었어요. 국물이 깔끔하니 맛있어요! 신랑도 저녁에 맛보여줘야겠어요. 레시피 감사합니다^^ ,5
닭곰탕,아레투사,첨해봤는데 맛나고좋아떠여~~ 저는 황기조금추가해봐써여 한방향안나고 기력올려준다해서 조금만넣고해봤네요~ 저장각입니당~~^^ ,5
닭곰탕,kkangddog,마지막에 파 듬북 넣고 끓여 먹으니 맛있네요 백숙보다 뒷처리도 깔끔하고~ ,5
닭곰탕,쪼코~♡,처음해봤는데 삼계탕 먹을때 보다 더 맛있게 먹은거같아요~~~ 신랑이 엄지척해줬어요~~^^ ,5
닭곰탕,단츄맘2,첨 해봤는데 고급지고 깊은맛에 깜짝 놀랐어요 가족들도 첨엔 의심하다 맛있다며 싹싹 비웠습니다 ,5
닭곰탕,ssosin,근래 먹은 음식중에 생각보다 간단하고 너무 맛있었어요! 저는 고춧가루랑 청양고추 조금 넣고 살짝 얼큰하게 먹었어요 넘 만족 스러운 한끼였습니다! ,5
닭곰탕,리메야,백신맞은 기념으로 닭볶음탕용 닭 한마리사다가 남편 저 18개월딸 같이 잘먹었어요! 너~~~~~무너무 맛있었습니당 굿굿 ,5
닭곰탕,정혜이,닭곰탕해서 저희 네식구 애들도 신랑도 정말 맛있다며 어깨 으쓱했어요~레시피 감사하고 맛있게 잘먹었네여~^^ ,5
닭곰탕,milktea,진짜 맛있어요. 남편이랑 애들이 너무 잘먹네요. 좋은 레시피 정말 감사합니다 ,5
닭곰탕,쩡쓰~~,국물이 진짜 진하고 구수해요~~ 재료도 간단하고 조리방법이 쉬운게 초보에게 강점입니다~~ ,5
닭곰탕,욤욤,정말 맛있게 잘 먹었어요~!!닭발도 10개정도 넣었는데 육수가 진하고 제대로네요ㅋㅋ레시피 그대로 했고 다른 분들 말씀처럼 닭뼈 넣고 좀 더 끓인 다음 살 넣었어요~ 시들어가는 쪽파가 있어서 칼국수 끓일때 15초 저도 데친 다음 꺼내 놓고 닭살이랑 다대기 양념이랑 같이 먹었는데 엄지척입니다!ㅋㅋ저는 첨부터 닭칼국수로 해먹었는데 다음엔 닭곰탕으로 먹다가 남은 국으로 칼국수 끓여서 먹어야겠어요~감사합니다~^^ ,5
닭곰탕,제이집밥,너무 맛있게 잘 먹었어요 한마리ㅡ사서 둘이 잘 먹었답니다 저장해두고 때마다 해먹으려구요!! ,5
닭곰탕,올드캔디,간단하게 요리할 수 있어서 좋네요~ 맛도 아주 좋아요~ 자주 할 것 같아요~ 감사합니다 ^^ ,5
닭곰탕,v융융v,이게 무슨 일인가요¿¿ 진짜 레시피대로 하니 매장에서 판매하는 닭곰탕 같아요 너무 맛있어요~!!^^ 신랑도 닭곰탕에 밥말아서 한그릇 뚝딱했어요 ㅎ ,5
닭곰탕,이예지,저는 닭다리로만 끓였어요. 조금만 매워도 싫어하는 3세 아이가 있어서 통후추는 중간에 건져냈고요. 국을 좋아하지 않는 아이인데!!닭곰탕 끓여주면 뱉던 아이인데!!한 그릇 다 먹었어요!!!이번 닭곰탕은 제가 먹어도 맛있어요^^ 야채넣고 닭 넣고 30분 끓였더니 국물이 많이 없어져서 대충 물 더 붓고 멸치육수코인 하나 넣었더니 정말 맛있습니다 ,5
닭곰탕,"호진, 현우&예율mom",와~ 이렇게 쉽고 맛나다니! 곰탕이래서 거창하게만 생각했는데.. 잘 먹었습니다:) ,5
닭곰탕,Kristina,요리 초보 라서 걱정 했는데 식구들이 맛있다고 최고라네요~~ 감사합니다~~^^ ,5
닭곰탕,naaaa,닭백숙을 하는데 곰탕 요리랑 믹스해서 뼈 다 발라내고 했어요~ 국물에는 삼계탕재료도 넣고 국물 진하게 했어요 국만 먼저 한그릇 먹고 살코기랑 밥이랑 죽도 만들어먹었어요 오빠가 저랑 결혼하길 잘한거 같대요ㅎㅎ 너무좋아하네요 감사합니다 ,5
닭곰탕,레멩,정말 맛있어요 사먹는 맛 그대로 일부러 많이 해놓고 두고두고 먹으려고요 감사합니다 한그릇 완탕 했습니다!! ,5
닭곰탕,찡허라네,맛있습니다. 닭냄새가 전혀 안나고 깔끔하네요. 근데 물양을 얼마나 넣어야하는지 알려주시면 좋겠습니다. 다른재료들도 양이 안나와있어서 대강 사진을 보고 넣었네요~~ ,5
닭곰탕,효빈다니맘,냉파 하던중 어정쩡하게 남은 닭볶음탕용 닭으로 맛있게 요리해서 저녁 해결했습니다 자주 해달라고하네요~ 쉽고 맛있는 레시피 감사합니다~ ,5
닭곰탕,칼칼한 요자,냉동실 닭발이 있어서 같이 삶았더니 오~~ 국물 진하고 1석2조로 국물닭발까지 먹었네요. 비는촉촉히 오고 일마치고 오신 신랑구 엄지척  ,5
닭곰탕,최선쥬,맛있어요 ㅎ전고기버무릴때 연두조금넣고 살바를때 뼈넣고 더끓여먹었어요 넘맛있어요^^레시피감사합니다 ,5
닭곰탕,창원하니맘,넘 쉽게 만드는 닭곰탕 아파서 입맛없는 친정엄마께 해드렸더니 맛있게 잘드시네요ㅎ 저는 영양식으로 대추랑 도라지도 넣었어요  ,5
닭곰탕,조승인(한번만에),레시피대로 하니 아주 쉽고 완성도도 높았습니다~! 온 가족이 7000원으로 한끼의 식사를 해결 할 수 있어서 좋았습니다~!!(닭만 샀어용ㅋ재료는 집에 다 있어서ㅎㅎ) ,5
닭곰탕,하늘의그리움,"조카들 끓여주었어요~ 맛있게 잘 먹는거 보니 뿌듯합니다~ 사실 저는 치킨스톡, 미원, 맛소금도 첨가했어요~ 더 맛있네요~ ㅋ ",5
닭곰탕,봄아빠,애도 어른도 다 잘먹네요. 닭1kg에 물 1.6리터 넣으니 국물 적당한거 같아요. 무도 썰어넣으니 맛있습니다! ,5
닭곰탕,요똥유리,21개월인 첫째를 위해서 몸보신용 찾다가 재료도 많이 들어가지않고 집에있는걸로 할 수 있을것같아서 시도했어요 :) 밥 두그릇 텅텅 비울정도로 잘먹어줘서 기쁘더라구요ㅠㅠ 남편도 맛있다고 싹 비웠어요ㅋㅋㅋㅋ 남편이랑 저는 당면삶은것도 넣어서 먹었는데 맛 최고였어용ㅎㅎ 요똥인 저도 성공한 닭곰탕 !! 레시피 감사합니당 ㅎㅎㅎ ,5
닭곰탕,딸기코야,"조리도 쉽고,닭비린내 않나고, 너무 맛있게 먹었어요~ 좋은 레시피 감사합니다~^^ ",5
닭구이,음맛있엉,4살이 잘먹어요^^ 애기꺼 덜어내고 청양고추넣고 남편이랑 먹었어요. 종종 해먹을거 같아요 감사해요~ ,5
닭구이,명수옹,레시피 넘 좋아요 초보인데 진짜 쉽게했어요 벌써 10번은 해먹은것같아요 ,5
닭구이,앙냥양아앙양,설명이 요리초보자한테 맞게 친절해서 좋아요. 맛도있구요. ,5
닭구이,밥밥집밥,진짜 간단한데 정말 맛있어요! 감사합니다^_^ ,5
닭구이,Lidia Park,감사합니다ㅡ 좋은 팁 진짜 도움이 컸어요~~ ,5
닭구이,실버스노우,아이도어른도 다좋아하네요 맛있어요^-^ ,5
닭구이,요리곰돌,잘 먹었어요!감사합니다. ,5
닭구이,tjdah****,맛있게 잘 먹었습니다. ,5
닭구이,이은정,애기도잘먹어요^^ ,5
닭꼬치구이,toy321,캠핑용으로 했는데 소스가 맛나고 좋았어요^^ ,5
닭꼬치구이,damasittta,캠핑자에서 해먹었는데 넘 맛있었어요! ,5
닭꼬치구이,행복평화,애들이 엄지척하네요 감사합니다~^^ ,5
닭꼬치구이,-김동욱,괜찮음 ,3
닭날개구이,Nam Hyeon Ju,냄새 잡는건 좀 힘들어요ㅠㅠ... 제가 냄새에 예민해서 저는 못먹었지만 그래도 신랑이 맛있게 잘 먹어서 다행입니당 ,5
닭날개구이,시월에♡,"너무 느끼합니다! 다른 레시피를 찾아볼 겨를이 없어 이 레시피만 보고 했는데 몇개먹다 버렸네요 혹 다른사람들도 보고했다가 낭패를 볼까봐 문자합니다 후라이팬에 기름 두르고 할걸 왜 미리 오일을 2스푼이나 넣으라했는지, 그리고 다른 레시피보다 확실히 간장양은 작게넣으라했네요 애초 오븐용엔 오일 넣더라도 후라이팬에 하는데도 오일을 2스푼에 후라이팬에도 따로 오일 두르라하고 간장양은 작고 정말 비추에요 그리고 다른 레시피 보니 먼저 닭을 살짝 끓는 물에 데친다음 우유든 적시고 그다음 밑간하고 요리시작하는것이 느끼하지않고 맛날듯합니다 정말 이 레시피대로 해서 맛나서 요리를 올리신건지요 ",5
닭날개구이,차니지니율이,저는 닭 다리로 했어요 ㅎㅎ맛있는 레시피더라구요 ㅎㅎ근데 참을성이 없어서 약간 안익은거 ㅎㅎ먹었어요 그래도 맛있었어요 ,5
닭날개구이,내꿈대로,딸내미가 엄지 척!!해주네요~사먹는거보다 훨씬 맛납니다!좋은 레시피 감사합니다~ ,5
닭날개구이,최현옥,간편하게 할수있어 넘 좋고 맛도 있어서 아이들이 넘 좋아하네요~ 저는 양념에 간장 반 제가 만든 데리야끼소스 반 넣고 매콤하게 먹으려고 고추가루 넣어서 해 먹었어요~ 맛있는 레시피 감사해요^ ^ ,5
닭날개구이,지燏♥,너무~~ 맛있어요 ㅜㅜ 이 레시피를 알고선 치킨을 사먹지 않고있습니다!!! ,5
닭날개구이,소녀소녀영숙,참작하여 맛있게먹었어요 ,5
닭날개구이,My way★,맛있게 잘먹었습니다♡ ,5
닭날개구이,흐뇽,맛나요 짱짱!!!!!! ,5
닭날개구이,당근이쥐,오늘 날개 사다 자이글에 구웠네요~ 짜지않아서 애들 먹기 좋네요~ 맛있게 잘 먹었습니다~^^ ,4
닭날개튀김,배혜원,이거 진짜 맛있어요^^ 근데 제가 바삭하게 튀기지 못해서인지 무엇 때문인지 몰라도 양념 묻히면 바삭한 느낌은 금방 사라져요ㅠ 도대체 뭐가 문제인걸까요?ㅠ ,5
닭날개튀김,코아라,너무 맛있게 먹었어요~^^ 튀겨낸 닭날개 몇개는 뜨거울때 후추 소금 뿌리고 레몬즙짜서 맥주하고 먹었는데 바삭하고 맛있어요. 레시피소스에 땡초한개 넣어 봤어요 조린소스 뿌려 먹으니까 정말 맛있네요.. 이 소스는 소고기 구워 찍어먹으니 일본식 야끼니꾸 먹은것 같아요. ,5
닭날개튀김,py****,완전 교촌치킨이네요 너무 맛있어요 아이가 잘 먹네요 감사해요^^ ,5
닭날개튀김,kirakirana,^~^잘해먹었음다!! ,5
닭날개튀김,바꿔줘~,너무맛있어요.  ,5
닭다리튀김,박성애여사,"감사합니다 손자와 같이 만들어 봤어요 싱거워서 소금,후추, 설탕을 섞어서 조금씩 뿌렸습니다 손자가 맛있다고 연발 으음 으음 하면서 잘 먹고있습니다~고맙습니다 ~  ",5
닭다리튀김,Chaehwan YU,"정말 맛있네요. 근데 밑간을 잃어버리기 쉽기 때문에 계란풀때 소금이라ㅇ 후추로 밑간하거나, 처음 닭을 삼을 때 소금거 후추로 충분히 넣어서 밑간하는 것도 괜찮네요. ",5
닭다리튀김,하유니마마,진짜 간편하고 맛있었어요~ 지금까지 삶아서 튀긴다는 생각을 왜 못했을까요~ㅋ  ,5
닭다리튀김,Hyunha Park,아이들 맛있게 잘 먹었어요~~ 밑간을 빼 먹어서 좀 싱거웠긴 하지만!! 바삭바삭 맛있었데요~~ 7세 아이가 먹기는 좋다고 했어요~~ ,5
닭다리튀김,Insam,가족들이 넘넘 맛있다고 하네요..시켜먹는것은 안할것 같네요~~^^* ,5
닭다리튀김,sunny0119,넘넘 유용하고 튀김하기가 편해요. 닭이 넘부드러워요 ,5
닭다리튀김,플러스감사맘,손싑게 그리고 맛있게 감사합니다  ,5
닭다리튀김,witcher04,맛있게 잘 해 먹었어요ㅎ ,5
닭다리튀김,예쁜녀자,맛나게 잘 먹었습니다~^^  ,5
닭다리튀김,기태 쪼아~,맛있게 잘해 먹었어요 ,5
닭도리탕,호카링,진짜 맛있어요~더 맵게 하려고 베트남고춧가루에 청양고추 10개 퐁당 했어요^^ ,5
닭도리탕,-예민,오랜만에 닭볶음탕 맛있게 먹었어요. 국물 한방울 남기지않고 뚝딱 해치웠습니다.^^ ,5
닭도리탕,helloleesso,칭찬받았어요! 매콤달콤아주맛있어요. 남김없이 순삭. 저는고구마도넣었어요^^♡ ,5
닭도리탕,먹보,맛있는데 매워요...! 저는 담에 이 레시피에 청양고추를 좀 줄여보려구요...! ,5
닭도리탕,Ins,첫 닭도리탕인데... 누가보면 ㅋㅋ 요리 잘하는 사람인줄 알겠어여 ... 너무 맛있어서 ㅋㅋ 진짜 황금양념이네요! 감사합니다 ,5
닭도리탕,seul_gi__k,알려주신 레시피대로했더니 정말 맛있었어요~~!!!!신랑이 제가한거맞냐며 칭찬해줫어요^^ 닭도리탕 너무국물많은스타일 안좋아하는데 양념 살짝 녹진?하게 제가딱 좋아하는스타일~ 덕분에 한끼 잘먹었습니다 ,5
닭도리탕,안,와ᆢ진짜 많이 달지도 않고 칼칼하고 완전 맛있어요 개인적으로 매운거 좋아해서 전 이 레시피가 딱입니당~ ,5
닭도리탕,국수엔보쌈,ㅎㅎㅎ매콤한걸 좋아하는 저는 진짜 최고의 레시피였습니다..단걸 좋아하는 남편을 위해..올리고당 한바퀴 휘리릭해서 둘다 넘 맛있게 먹었답니다..감사합니다 ,5
닭도리탕,이재희데보라,평소 제멋대로 닭볶음탕 하다가 따라해보았는데 완죤 강추네요 ㅎㅎ 감사합니다 ,5
닭도리탕,pro.cook,와 최고였어요 닭볶음탕 처음했는데 다른 후기들차람 식당차리고 싶은 맛이에요. 국물에 밥까지 비벼서 싹싹! 전 고춧가루가 많이들어간 레시피들이 보통 텁텁하게 느껴져서 고춧가루는 한숫갈 줄였어요 ,5
닭도리탕,손승하,제가진짜 요리계의 연금술사라고 못한다고 집에서 욕을 많이 먹었었어요 ㅠㅠㅠㅠ근데 결혼하고 레시피보고 첫 닭볶음탕 만들었는데 정말 맛있다고 그러네용 아직도 저희 친오빠가 요리실력 좋아졌단 말을 안믿을정도에요 ㅎㅎㅎ감사합니다^^  ,5
